X;Y;Z;
553100;6191000;-4.308404e+00;
553200;6191000;-7.427356e+00;
553300;6191000;-6.670007e+00;
553400;6191000;-8.515883e+00;
553500;6191000;-9.922704e+00;
553600;6191000;-8.988485e+00;
553700;6191000;-1.054899e+01;
553800;6191000;-1.276167e+01;
553900;6191000;-1.177564e+01;
554000;6191000;-4.865399e+00;
554100;6191000;-5.507007e+00;
554200;6191000;-6.743824e+00;
554300;6191000;-3.795218e+00;
554400;6191000;1.573022e+00;
554500;6191000;3.143875e-01;
554600;6191000;-6.998271e+00;
554700;6191000;-8.508874e+00;
554800;6191000;-6.192695e+00;
554900;6191000;-6.375457e+00;
555000;6191000;-2.422516e+00;
555100;6191000;-1.419619e-01;
555200;6191000;-1.479172e+00;
555300;6191000;-3.107013e+00;
555400;6191000;-5.678279e+00;
555500;6191000;-8.141516e+00;
555600;6191000;-1.339651e+00;
555700;6191000;0;
555800;6191000;0;
555900;6191000;-1.529083e+00;
556000;6191000;-2.739566e+00;
556100;6191000;-3.066462e+00;
556200;6191000;-2.218915e+00;
556300;6191000;0;
556400;6191000;0;
556500;6191000;0;
556600;6191000;0;
556700;6191000;-1.139451e+01;
556800;6191000;-1.350897e+01;
556900;6191000;-1.460148e+01;
557000;6191000;-1.884559e+01;
557100;6191000;-1.188029e+01;
557200;6191000;-4.043226e+00;
557300;6191000;-1.358945e+01;
557400;6191000;-1.581063e+01;
557500;6191000;-1.077764e+01;
557600;6191000;-1.200056e+01;
557700;6191000;-1.332975e+01;
557800;6191000;-9.120298e+00;
557900;6191000;-5.730739e+00;
558000;6191000;-1.584788e+00;
558100;6191000;2.640220e-01;
558200;6191000;-2.999690e+00;
558300;6191000;-8.862285e-01;
558400;6191000;0;
558500;6191000;0;
558600;6191000;0;
558700;6191000;-1.735136e+00;
558800;6191000;-6.637951e+00;
558900;6191000;-8.519816e+00;
559000;6191000;2.000000e-01;
559100;6191000;2.394795e+00;
559200;6191000;7.303077e-01;
559300;6191000;1.742615e+00;
559400;6191000;-6.097763e+00;
559500;6191000;-1.310648e+01;
559600;6191000;-1.932194e+01;
559700;6191000;-1.856721e+01;
559800;6191000;-1.665872e+01;
559900;6191000;-5.858303e+00;
560000;6191000;-6.776482e+00;
560100;6191000;-1.823364e+01;
560200;6191000;-2.083664e+01;
560300;6191000;-1.014304e+01;
560400;6191000;-1.477392e+01;
560500;6191000;-9.622862e+00;
560600;6191000;-3.993504e+00;
560700;6191000;-5.083335e+00;
560800;6191000;-7.833644e+00;
560900;6191000;-4.279443e+00;
561000;6191000;-4.527123e+00;
549000;6191100;1.684462e+01;
549100;6191100;1.765492e+01;
549200;6191100;1.572018e+01;
549300;6191100;1.128965e+01;
549400;6191100;9.198896e+00;
549500;6191100;9.676681e+00;
549600;6191100;9.513672e+00;
549700;6191100;1.704025e+01;
549800;6191100;8.286716e+00;
549900;6191100;2.945558e+00;
550000;6191100;8.195592e+00;
550100;6191100;1.361569e+01;
550200;6191100;5.364072e+00;
550300;6191100;-2.236172e+00;
550400;6191100;1.789703e+00;
550500;6191100;1.401512e+01;
550600;6191100;9.348704e+00;
550700;6191100;9.337445e+00;
550800;6191100;6.591904e+00;
550900;6191100;-9.226197e-01;
551000;6191100;7.939671e-01;
551100;6191100;9.378788e+00;
551200;6191100;1.125368e+01;
551300;6191100;9.653467e+00;
551400;6191100;1.811388e+00;
551500;6191100;1.308915e+00;
551600;6191100;4.305353e+00;
551700;6191100;4.412141e+00;
551800;6191100;5.100320e-01;
551900;6191100;-6.542756e+00;
552000;6191100;-1.156495e+01;
552100;6191100;-1.398073e+01;
552200;6191100;-1.035263e+01;
552300;6191100;-6.904409e+00;
552400;6191100;-8.267155e+00;
552500;6191100;-3.465689e+00;
552600;6191100;-1.011791e+00;
552700;6191100;-4.607092e+00;
552800;6191100;-6.122745e+00;
552900;6191100;-8.750438e+00;
553000;6191100;-5.591541e+00;
553100;6191100;-8.132138e+00;
553200;6191100;-8.352485e+00;
553300;6191100;-1.051486e+01;
553400;6191100;-1.269591e+01;
553500;6191100;-1.047363e+01;
553600;6191100;-6.862471e+00;
553700;6191100;-7.032709e+00;
553800;6191100;-9.195055e+00;
553900;6191100;-5.199244e+00;
554000;6191100;-1.450700e+00;
554100;6191100;-5.487796e+00;
554200;6191100;-1.018334e+01;
554300;6191100;-3.959914e+00;
554400;6191100;2.032285e+00;
554500;6191100;1.611655e+00;
554600;6191100;-5.606894e-01;
554700;6191100;-3.081919e+00;
554800;6191100;-4.356070e+00;
554900;6191100;-1.953223e+00;
555000;6191100;-4.787410e+00;
555100;6191100;-3.995366e+00;
555200;6191100;-2.623462e+00;
555300;6191100;0;
555400;6191100;-7.770223e-01;
555500;6191100;-1.911102e+00;
555600;6191100;-1.695711e-01;
555700;6191100;0;
555800;6191100;0;
555900;6191100;-2.428480e+00;
556000;6191100;-5.386038e+00;
556100;6191100;-3.950620e+00;
556200;6191100;-8.972072e-01;
556300;6191100;0;
556400;6191100;0;
556500;6191100;0;
556600;6191100;-3.713953e+00;
556700;6191100;-1.417968e+01;
556800;6191100;-9.777415e+00;
556900;6191100;-1.889253e+01;
557000;6191100;-1.479152e+01;
557100;6191100;-8.947653e+00;
557200;6191100;-3.335771e+00;
557300;6191100;-1.165155e+01;
557400;6191100;-1.110253e+01;
557500;6191100;-5.977264e+00;
557600;6191100;-1.102164e+01;
557700;6191100;-1.727500e+01;
557800;6191100;-1.527642e+01;
557900;6191100;-3.096949e+00;
558000;6191100;3.275416e+00;
558100;6191100;-3.585464e+00;
558200;6191100;-4.609825e+00;
558300;6191100;5.600000e+00;
558400;6191100;3.100000e+00;
558500;6191100;3.068000e+00;
558600;6191100;-4.509190e+00;
558700;6191100;-6.199200e+00;
558800;6191100;3.307462e-01;
558900;6191100;-4.464292e-01;
559000;6191100;-2.012157e+00;
559100;6191100;-2.636894e+00;
559200;6191100;-2.112756e+00;
559300;6191100;3.697568e-01;
559400;6191100;-8.321978e+00;
559500;6191100;-1.550032e+01;
559600;6191100;-1.642832e+01;
559700;6191100;-1.272837e+01;
559800;6191100;-7.842369e+00;
559900;6191100;1.870039e+00;
560000;6191100;2.107218e-01;
560100;6191100;-1.229319e+01;
